Country,Continent,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Image url
North Korea,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452,2.508,2.508,1.544,2.055,2.369,2.513,2.661,3.202,4.107,3.46,1.839,2.21,3.985,4.271,4.272,4.695,2.856,2.36,3.547,6.747,3.956,2.862,4.3420000000000005,3.499,5.409,5.435,3.3120000000000003,5.0569999999999995,3.3960000000000004,3.723,4.134,3.874,
Norway,Europe,146.229,144.135,157.61,178.026,169.645,170.938,187.015,199.351,215.467,226.497,228.664,242.275,212.968,238.647,262.279,247.243,274.509,273.519,312.518,313.154,302.745,284.465,305.377,321.889,350.108,358.224,325.665,344.995,352.59200000000004,330.154,359.393,307.146,324.636,342.166,359.206,419.462,353.99,377.849,306.55499999999995,314.213,389.978,341.483,380.46999999999997,393.30899999999997,352.629,326.47999999999996,335.37,392.867,354.384,373.02799999999996,376.559,388.029,386.57800000000003,378.098,345.101,396.49300000000005,406.203,372.051,https://public.flourish.studio/country-flags/svg/no.svg
Oman,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.01,0.011,0.041,0.042,0.067,0.8290000000000001,2.502,4.125,https://public.flourish.studio/country-flags/svg/om.svg
Pakistan,Asia,6.495,6.495,7.697,9.252,9.762,8.638,11.416,12.443,13.597,14.09,16.21,17.188,19.602,23.66,25.215,26.506,27.92,31.457,36.544000000000004,38.015,39.616,38.318,49.282000000000004,51.309,51.919,51.712,55.254000000000005,60.544,66.011,65.32300000000001,68.742,74.253,55.825,72.403,63.815,54.604,59.618,64.90599999999999,76.637,82.223,94.879,92.99199999999999,95.86500000000001,81.539,87.11099999999999,89.547,94.906,36.843,97.768,101.345,102.039,109.813,107.556,110.88,128.626,138.124,148.73999999999998,161.553,https://public.flourish.studio/country-flags/svg/pk.svg
Palau,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/pw.svg
Palestine,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Panama,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/pa.svg
Papua New Guinea,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/pg.svg
Paraguay,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/py.svg
Peru,South America,7.762,8.359,9.368,10.054,10.944,10.456,12.674,13.114,14.102,15.424,16.166,17.13,17.816,18.31,19.821,20.728,23.644,24.827,23.972,25.735,27.742,29.747,32.166,30.821,31.069,30.957,33.982,28.65,34.89,37.693,38.256,39.399,39.077000000000005,40.832,42.998000000000005,47.835,51.753,52.66,53.753,50.505,51.479,55.757,55.28,53.562,55.589,55.659,59.472,60.577,61.37,61.409,66.01,68.106,81.11,87.40599999999999,89.492,87.14,90.61500000000001,84.927,https://public.flourish.studio/country-flags/svg/pe.svg
Philippines,Asia,4.583,4.495,4.968,5.086,5.367,6.201,5.716,6.526,7.02,6.065,6.718,8.265,6.251,8.312,8.519,10.415,11.015,11.157,11.733,15.607,16.42,17.792,15.515,18.523,19.176,17.925,15.214,13.129,14.874,17.334,18.428,20.788,17.946,14.98,23.183,23.062,20.87,20.528,22.823,24.761,24.069,28.437,24.381999999999998,27.834,27.517,21.833,26.997999999999998,28.322,27.49,25.211000000000002,25.723,27.261000000000003,31.684,31.182000000000002,27.186,25.189,32.019,34.016,https://public.flourish.studio/country-flags/svg/ph.svg
Poland,Europe,2.649,2.649,2.83,2.972,2.395,5.237,4.64,4.444,4.305,6.275,5.884,4.864,5.787,5.769,5.343,6.946,6.319,4.563,4.953,4.163,5.476,4.58,4.912,5.302,4.758,4.19,4.214,4.456,4.4,5.124,5.583,5.71,5.805000000000001,6.84,6.3839999999999995,6.242,6.871,6.83,5.206,6.409,6.689,6.537999999999999,8.126999999999999,8.402,9.641,12.724,15.274999999999999,18.604,23.014000000000003,26.732999999999997,34.327,39.757,46.929,39.869,46.845,52.199,58.894000000000005,77.031,https://public.flourish.studio/country-flags/svg/pl.svg
Portugal,Europe,11.754,15.601,16.207,15.341,18.662,17.162,18.245,20.953,21.66,23.147,18.954,14.155,29.469,31.968,33.157,23.7,14.841,20.465,23.733,28.875,31.619,25.176,27.065,36.173,17.213,27.080000000000002,26.743,13.748999999999999,25.278,31.566,24.717000000000002,43.713,38.866,38.656,21.912000000000003,33.983,41.986,23.829,47.044999999999995,30.798000000000002,18.635,39.406,39.836,35.399,44.745000000000005,70.902,57.876999999999995,44.625,71.471,76.68799999999999,56.726,77.685,50.929,68.828,62.807,68.538,71.593,59.745999999999995,https://public.flourish.studio/country-flags/svg/pt.svg
Puerto Rico,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/pr.svg
Qatar,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.01,0.018,0.018,0.022,0.022,0.022,0.022,0.022,0.022,1.071,https://public.flourish.studio/country-flags/svg/qa.svg
Romania,Europe,2.972,3.06,4.365,4.619,6.556,8.2,13.292,21.713,22.316,25.063,27.68,23.972,27.633,31.385,33.529,37.367,37.663,35.052,29.682,33.491,37.592,31.965,33.145,43.692,40.446,33.745,43.137,34.597,37.755,38.577,49.361,50.52,67.09700000000001,70.884,68.832,59.179,59.194,62.277,52.106,62.926,73.125,67.61099999999999,66.071,78.60400000000001,74.904,86.999,75.555,70.51400000000001,84.16799999999999,96.84,99.229,99.768,92.61500000000001,97.03,92.143,92.082,95.558,86.674,https://public.flourish.studio/country-flags/svg/ro.svg
Russia,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.1220000000001,784.4929999999999,834.437,858.385,859.1700000000001,829.11,837.508,849.8,853.563,797.777,803.6089999999999,765.653,773.396,762.978,820.392,856.083,896.919,870.066,869.881,906.4069999999999,904.912,920.22,934.931,902.815,924.88,915.989,907.64,915.325,944.913,940.3399999999999,958.832,1000.942,1013.364,1026.05,1044.42,1109.946,1132.594,1092.1999999999998,https://public.flourish.studio/country-flags/svg/ru.svg
Rwanda,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/rw.svg
S. Korea,Asia,2.101,2.914,2.819,2.748,4.224,3.61,3.903,4.045,3.798,5.636,4.976,5.289,4.321000000000001,11.94,15.734000000000002,15.545,15.902000000000001,15.79,32.222,39.368,56.933,89.529,123.281,119.662,143.163,163.919,170.094,169.57,177.47799999999998,173.369,198.362,216.939,227.065,267.166,304.775,321.10699999999997,323.013,343.096,375.133,374.043,414.239,416.78499999999997,399.375,417.712,407.358,410.40999999999997,427.191,412.01,382.32599999999996,424.45799999999997,446.557,443.038,412.891,381.257,420.899,472.93399999999997,477.76099999999997,528.7570000000001,https://public.flourish.studio/country-flags/svg/kr.svg
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Kitts and Nevis,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Lucia,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Pierre and Miquelon,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saint Vincent and the Grenadines,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Samoa,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/ws.svg
San Marino,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sm.svg
Sao Tome and Principe,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/st.svg
Saudi Arabia,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.011,0.015,0.07,0.116,0.124,0.124,0.123,0.186,0.435,0.56,0.559,2.188,2.182,https://public.flourish.studio/country-flags/svg/sa.svg
Senegal,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sn.svg
Serbia,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/rs.svg
Seychelles,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sc.svg
Sierra Leone,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sl.svg
Singapore,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.014,0.022,0.034,0.074,0.131,0.237,0.327,0.358,0.513,0.775,1.038,1.74,https://public.flourish.studio/country-flags/svg/sg.svg
Sint Maarten (Dutch part),North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sx.svg
Slovakia,Europe,6.573,6.299,5.397,4.953,3.855,5.815,4.365,4.581,4.567,7.952,6.451,7.224,7.4430000000000005,6.734,11.663,19.508,20.378,21.675,22.868000000000002,25.139,32.882,38.197,38.381,37.748,40.298,39.711,37.331,37.083,42.844,48.617,46.883,44.418,43.437,44.94800000000001,50.45,60.449,62.68900000000001,65.661,59.813,58.913000000000004,62.007000000000005,61.714999999999996,54.216,56.411,49.949,53.467,52.328,53.199000000000005,55.945,53.328,50.93,51.065000000000005,51.382999999999996,48.745999999999995,51.706,52.537,52.408,50.792,
Slovenia,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.909,24.72,21.39,20.198999999999998,23.128999999999998,23.176000000000002,23.791,23.381,24.442999999999998,24.381,24.846,25.972,25.153,23.067,26.895000000000003,26.078,25.366,24.688,28.209,28.558999999999997,27.643,26.46,25.683,27.073999999999998,33.771,25.604,27.467,27.116,27.802,27.348,29.951,27.859,23.646,https://public.flourish.studio/country-flags/svg/si.svg
Solomon Islands,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sb.svg
Somalia,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/so.svg
South Africa,Africa,0.109,0.106,0.077,0.071,0.062,0.074,0.331,2.466,2.913,3.347,3.312,5.547,5.748,5.639,3.383,2.933,4.888,3.004,1.759,12.793000000000001,16.926,29.778,22.279999999999998,39.124,39.652,26.961,31.801000000000002,28.579,21.017999999999997,30.691000000000003,33.631,37.312,42.072,43.309000000000005,38.571999999999996,40.199,35.306,39.705,37.697,39.775,34.926,35.707,38.900999999999996,38.726,38.521,39.370999999999995,42.93000000000001,37.249,40.663,46.522000000000006,49.260999999999996,60.303000000000004,68.28,61.376,65.88,60.612,76.696,74.803,https://public.flourish.studio/country-flags/svg/za.svg
South Sudan,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/ss.svg
Spain,Europe,58.214,80.602,66.997,72.351,92.845,84.741,101.239,118.362,104.06400000000001,110.884,98.47999999999999,83.333,135.692,140.726,156.206,102.09400000000001,92.031,102.748,110.229,158.60500000000002,172.09,184.63,198.078,247.42000000000002,216.529,229.194,238.441,214.55700000000002,231.524,240.826,226.538,278.642,261.979,271.988,242.76299999999998,277.979,320.056,270.75800000000004,326.395,312.567,270.029,304.466,305.908,324.972,337.73900000000003,421.625,378.231,386.529,436.332,433.03499999999997,394.017,415.45500000000004,366.01599999999996,400.79200000000003,386.449,429.559,452.85299999999995,445.634,https://public.flourish.studio/country-flags/svg/es.svg
Sri Lanka,Asia,1.079,1.18,1.212,1.402,1.623,2.189,2.441,2.505,2.057,2.95,3.183,3.281,3.589,4.04,4.323,4.377,4.647,4.754,3.599,6.187,7.084,7.822,6.437,7.678,8.283,9.299,9.216,8.575,11.225,12.091,13.348,9.616,10.194,11.576,12.363,9.485999999999999,9.173,7.896999999999999,9.642,8.574,9.926,13.234,11.210999999999999,11.658,10.896,15.834999999999999,12.921999999999999,9.484,19.563000000000002,13.175,17.159,12.472999999999999,12.302999999999999,18.676000000000002,14.921,15.600000000000001,22.383,22.501,https://public.flourish.studio/country-flags/svg/lk.svg
Sudan,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sd.svg
Suriname,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/sr.svg
Sweden,Europe,137.32299999999998,134.63799999999998,145.88,144.186,123.864,122.84200000000001,154.054,163.074,183.031,175.16,204.42700000000002,207.518,214.687,238.25400000000002,240.311,249.232,283.604,273.621,304.257,345.31499999999994,376.097,378.683,403.695,403.65,398.328,407.902,404.875,400.293,395.096,382.55499999999995,400.11400000000003,364.178,403.223,430.721,420.72400000000005,396.361,436.968,386.241,344.86,391.827,409.751,361.016,372.872,372.591,329.825,349.907,361.98699999999997,404.636,367.958,371.957,392.645,370.254,388.397,383.457,393.45799999999997,388.842,400.965,402.731,https://public.flourish.studio/country-flags/svg/se.svg
Switzerland,Europe,71.255,81.372,88.267,87.277,85.039,91.274,89.82900000000001,82.556,96.521,102.40599999999999,117.34299999999999,98.96300000000001,126.193,117.145,121.273,139.612,147.363,149.30700000000002,148.257,140.72,158.341,160.93,167.351,170.06900000000002,152.39,154.716,159.544,162.785,171.614,184.202,174.16899999999998,155.876,172.3,171.803,188.603,183.489,196.504,178.46800000000002,176.85899999999998,171.356,153.196,163.639,175.053,175.60399999999998,173.671,171.12800000000001,161.24099999999999,174.33800000000002,174.909,177.77,166.44899999999998,151.277,147.988,159.018,169.273,163.536,150.038,145.024,https://public.flourish.studio/country-flags/svg/ch.svg
Syria,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Taiwan,Asia,7.647,7.869,7.789,11.426,9.025,8.472,9.14,10.752,10.051,13.913,15.557,12.662,12.177000000000001,22.259999999999998,31.464,31.917,44.438,51.265,68.389,82.738,99.25800000000001,94.571,110.292,100.794,94.615,112.127,111.53099999999999,115.42,109.63000000000001,113.913,114.519,121.248,118.426,122.947,122.781,122.74,115.03,118.94200000000001,117.10300000000001,118.524,121.75399999999999,121.287,123.738,123.854,124.095,125.425,126.813,126.216,129.024,127.39099999999999,112.682,105.771,80.839,93.82,111.951,109.182,105.482,111.71600000000001,
Tajikistan,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tj.svg
